tipo_do_animal;raca;idade;genero;peso;duracao;perda_de_apetite;vomito;diarreia;tosse;dificuldade_para_respirar;dificuldade_para_locomover;problemas_na_pele;secrecao_nasal;secrecao_ocular;batimento_cardiaco;agitacao;andar_em_circulos;aumento_apetite;cera_excessiva_nas_orelhas;coceira;desidratacao;desmaio;dificuldade_para_urinar;dor;espamos_musculares;espirros;febre;fraqueza;inchaco;lambedura;letargia;lingua_azulada;perda_de_pelos;perda_de_peso;ranger_de_dentes;ronco;salivacao;suor_alterado;classe_doenca
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;12;0;600;6;1;0;0;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;puro-sangue_ingles;15;1;480;7;1;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;texel;5;1;110;6;1;0;0;1;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;8;1;800;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;10;0;510;9;1;0;0;0;0;1;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;10;0;450;8;0;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;1;75;5;0;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;4;1;72;7;1;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;7;1;700;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;7;1;700;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;2;1;85;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;8;0;110;6;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;0;120;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);6;1;20;5;0;0;0;0;0;1;0;0;0;110;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;percheron;5;1;680;5;1;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;11;0;530;8;1;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;rambouillet;5;0;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;8;0;110;6;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;4;1;125;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;standardbred;7;1;540;6;0;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;nubiana;2;0;80;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;10;0;510;9;1;0;0;0;0;1;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;0;75;4;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;10;0;510;9;1;0;0;0;0;1;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;4;1;125;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;texel;5;1;110;6;1;0;0;1;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;boer;6;0;75;6;1;1;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;cheviot;4;0;120;6;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;nubiana;2;0;80;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;standardbred;7;1;540;6;0;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;10;0;510;9;1;0;0;0;0;1;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;ponei_gales;10;1;450;9;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;4;1;72;7;1;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;9;1;600;6;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);6;1;20;5;0;0;0;0;0;1;0;0;0;110;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;9;0;460;6;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;6;0;500;6;1;0;0;1;0;1;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;anao_nigeriano;2;0;55;4;1;1;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;2;1;85;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;paint_horse;14;1;500;10;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;9;0;460;6;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;7;1;700;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;ponei_shetland;11;1;300;7;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;6;1;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;hampshire;6;1;125;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;11;0;530;8;1;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;mustangue;12;1;550;5;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;3;0;80;8;1;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;neuro_musculoesqueletica
cabra;toggenburg;2;0;70;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;toggenburg;2;0;70;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;1;75;5;0;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;10;0;750;6;1;0;0;0;0;1;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);6;1;20;5;0;0;0;0;0;1;0;0;0;110;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;mustangue;12;1;550;5;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;standardbred;7;1;540;6;0;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;puro-sangue_ingles;15;1;480;7;1;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
gato;sem_raca_definida_(srd);9;1;5.8;3;0;0;0;0;0;1;0;0;0;168;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;hampshire;6;1;125;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
gato;sem_raca_definida_(srd);9;1;5.8;3;0;0;0;0;0;1;0;0;0;168;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;toggenburg;2;0;70;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;6;1;110;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;andaluz;8;1;550;7;1;0;0;0;0;1;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;6;1;110;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;11;0;530;8;1;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;0;75;4;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;7;1;700;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;1;75;5;0;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;2;1;85;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;0;75;4;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;golden_retriever;4;1;30;10;1;0;0;0;0;1;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;toggenburg;2;0;70;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;0;120;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;puro-sangue_ingles;15;1;480;7;1;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;8;1;800;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;2;1;85;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;1;75;5;0;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;8;0;110;6;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;9;0;460;6;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;10;0;750;6;1;0;0;0;0;1;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;nubiana;2;0;80;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;9;0;460;6;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;3;0;75;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;10;0;450;8;0;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;anao_nigeriano;2;0;55;4;1;1;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;6;1;110;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;4;1;72;7;1;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;4;1;125;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
